message	phishing	url	dominio	tiene_https	longitud_url	presencia_subdominio	palabras_clave_sospechosas
La confirmación de tu participación en el evento en línea ha sido recibida. Te enviaremos un recordatorio el día del evento.	0			0	0	0	0
Necesito tu número de pasaporte para reservar el vuelo. ¿Me lo das?	1			0	0	0	1
El informe que pediste estará listo mañana.	0			0	0	0	0
Esa foto que subiste en Instagram es genial. ¿Dónde la tomaste?	0			0	0	0	0
Che, me pasas la sal? La comida esta sosa	0			0	0	0	0
La clase de baile de esta noche ha sido pospuesta. Lo siento por el cambio de planes, pero te mantendré informado.	0			0	0	0	0
¡Felicidades! SoluTech ha seleccionado tu perfil para una entrevista. Envíanos tus datos para confirmar tu lugar.	1			0	0	0	1
He estado siguiendo tu canal de YouTube. Tus videos son muy útiles. ¡Sigue así!	0			0	0	0	0
Hemos encontrado tu perfil ideal para nuestro equipo. Por favor, envíanos tu CV y datos para confirmar tu entrevista.	1			0	0	0	1
La confirmación de tu cancelación de la suscripción de correo electrónico ha sido recibida. No recibirás más correos de nuestra parte.	0			0	0	0	0
El paquete que enviaste ha sido entregado. Aquí está el número de seguimiento.	0			0	0	0	0
Necesitamos confirmar su dirección de correo electrónico y número de teléfono. Haga clic en este enlace.	1			0	0	0	0
Gana dinero fácilmente participando en nuestra encuesta exclusiva. Haz clic aquí.	1			0	0	0	0
Tu pedido ha sido procesado y estará en camino pronto.	0			0	0	0	0
¿Podés enviarme una foto de tu pasaporte? Es para una reserva de hotel.	1			0	0	0	1
¡Oportunidad única! Si inviertes $100 y traes a otros dos, recibirás $800 en una semana. No te pierdas esta chance de ganar dinero sin esfuerzo. Más info en http://dinero-facil.com	1	http://dinero-facil.com	dinero-facil.com	0	23	0	1
La oferta especial en la tienda termina hoy. ¡Aprovecha si estás interesado!	0			0	0	0	0
La oferta en nuestra tienda en línea termina a medianoche. Sé que estabas interesado, así que no te lo pierdas.	0			0	0	0	0
La confirmación de tu registro para el desafío de codificación ha sido recibida. Buena suerte en la competencia.	0			0	0	0	0
La práctica de natación de esta noche ha sido cancelada.	0			0	0	0	0
¡Ganaste un fin de semana en un hotel 5 estrellas! Reservá en www.hotel-lujo.com.ar y disfrutá.	1	http://www.hotel-lujo.com.ar	www.hotel-lujo.com.ar	0	28	0	0
Soy tu vecino del 3°B. Mirá estas fotos en www.tusfotos-online.com, ¿no es tu auto?	1	http://www.tusfotos-online.com,	www.tusfotos-online.com,	0	31	0	0
La reunión con el equipo ha sido programada para las 2 p. m. Te veré allí.	0			0	0	0	0
Has sido elegido para una prueba gratuita de nuestro servicio. Haz clic aquí para comenzar.	1			0	0	0	0
La fecha límite para la presentación se ha extendido hasta el lunes. ¡Un fin de semana menos estresante!	0			0	0	0	0
¡Ganaste una cena en un restaurante vegetariano! Reservá en www.vegetariano-cena.com.ar y disfrutá de sabores saludables.	1	http://www.vegetariano-cena.com.ar	www.vegetariano-cena.com.ar	0	34	0	0
Gracias por aplicar a EduSmart. Revisaremos tu aplicación y te contactaremos pronto.	0			0	0	0	0
Ganate un día de spa. Solo tenés que registrarte en URL.	1			0	0	0	0
Tu boleta de IVA está disponible. Pagala en www.iva-pago.com.ar antes de la fecha de vencimiento.	1	http://www.iva-pago.com.ar	www.iva-pago.com.ar	0	26	0	0
Boludo, ¿me pasás tu número de CUIL? Necesito hacer un trámite.	1			0	0	0	0
Che, me llegó un mensaje de voz tuyo. Lo escuchás en URL. Parece urgente.	1			0	0	0	0
Has sido seleccionado para la vacuna COVID-19. Confirma tu turno enviándonos el número de trámite del DNI.	1			0	0	0	0
¿Viste la nueva publicación en mi blog? Me encantaría conocer tu opinión.	0			0	0	0	1
Creo que dejé mi billetera en tu coche. ¿La has visto?	0			0	0	0	0
La conferencia ha sido trasladada al aula principal. ¡Te veré allí!	0			0	0	0	0
Gracias por tu aplicación a InnovateCorp. Estamos en el proceso de revisión.	0			0	0	0	0
Tu perfil ha sido seleccionado para un puesto en AutoMotoCorp. Completa este formulario con tus datos para asegurar tu lugar.	1			0	0	0	1
Hice demasiada comida. ¿Quieres un poco?	0			0	0	0	0
Hoy me paró la policía. Me querían hacer una multa	0			0	0	0	0
¿Querés hacer dinero rápido? Mirá este video, y si te interesa, te paso un CBU y te cuento más.	1			0	0	0	0
Has sido elegido para una oportunidad única de inversión. Regístrate aquí para más detalles.	1			0	0	0	0
Gana dinero fácilmente participando en nuestra encuesta exclusiva. Haz clic aquí.	1			0	0	0	0
Estoy muy emocionado por el concierto. ¿Tienes los boletos?	0			0	0	0	0
La película comienza a las 7 p. m. ¿Te veré allí? Será divertido.	0			0	0	0	0
Te cuento que soy del banco y necesito tu DNI y contraseña bancaria para una validación. Es urgente, ¿podrías enviármelo ahora?	1			0	0	0	0
Tu cuenta de Gmail necesita verificación. Hacelo en URL antes de que te la bloqueen.	1			0	0	0	1
¡Oferta en maquillaje! Comprá en www.maquillaje-promo.com.ar y resaltá tu belleza.	1	http://www.maquillaje-promo.com.ar	www.maquillaje-promo.com.ar	0	34	0	0
Tu factura de teléfono ha sido pagada automáticamente.	0			0	0	0	0
Tu declaración de impuestos está pendiente. Completala en www.impuestos-argentina.com antes de la fecha límite.	1	http://www.impuestos-argentina.com	www.impuestos-argentina.com	0	34	0	0
Tu permiso de trabajo ha sido aprobado.	0			0	0	0	0
Tu pedido ha sido recibido y está siendo procesado. Te mantendré informado si hay novedades.	0			0	0	0	0
La actualización de tu perfil de usuario ha sido guardada. Si tienes alguna pregunta, estamos aquí para ayudarte.	0			0	0	0	0
¡Tu voz ha sido seleccionada para nuestra radio! Escúchala en www.radio-voz.com.ar.	1	http://www.radio-voz.com.ar.	www.radio-voz.com.ar.	0	28	0	0
El vuelo de mañana ha sido cancelado. Por favor, verifica con la aerolínea.	0			0	0	0	0
Hola, soy del hospital. Hay una emergencia familiar. Verifica la información en www.hospital-emergencia.com.ar.	1	http://www.hospital-emergencia.com.ar.	www.hospital-emergencia.com.ar.	0	38	0	0
La clase de esta noche ha sido reprogramada para mañana. Espero verte allí.	0			0	0	0	0
Che, me olvide la billetera, me prestas plata?	0			0	0	0	0
Recibí tu solicitud en LinkedIn. Aceptémosla y mantengámonos en contacto.	0			0	0	0	0
Zoey es la criptomoneda del momento. Invertís ahora y te prometen un retorno fenomenal en los próximos años. Muchos ya se están uniendo, ¡no te quedes afuera!	1			0	0	0	0
Che, si vas al banco, ¿me podés hacer el depósito? Te paso los datos por mensaje.	0			0	0	0	1
La devolución de tu producto ha sido procesada. Espera el reembolso en tu cuenta en los próximos 3-5 días hábiles.	0			0	0	0	1
¡Ganaste una clase de canto! Reservá en www.canto-clase.com.ar y afiná tu voz.	1	http://www.canto-clase.com.ar	www.canto-clase.com.ar	0	29	0	0
La reunión con el equipo ha sido programada para las 2 p. m. Prepárate para discutir nuestros próximos pasos.	0			0	0	0	0
Tu factura de gas está pendiente. Pagala en www.gas-argentina.com antes de que te corten el servicio.	1	http://www.gas-argentina.com	www.gas-argentina.com	0	28	0	0
Tu paquete está en camino. Seguilo en www.paquete-seguimiento.com.ar y sabé cuándo llega.	1	http://www.paquete-seguimiento.com.ar	www.paquete-seguimiento.com.ar	0	37	0	0
Encontré un tutorial en línea que podría ayudarte con tu proyecto. Aquí tienes el link.	0			0	0	0	0
La receta que pediste está adjunta en este correo.	0			0	0	0	0
¿Podés darme tu número de cuenta? Quiero hacerte una transferencia rápida.	1			0	0	0	1
Hola, somos de su hospital local. Confirme su cita proporcionando su número de seguro médico.	1			0	0	0	0
Me gustaría discutir tu proyecto sobre GreenEnergyInc. ¿Podemos programar una reunión?	0			0	0	0	0
Creo que me estoy resfriando. Tengo que ir al médico.	0			0	0	0	0
Tu cuenta de WhatsApp ha sido bloqueada. Envíame el código de tu app de autenticación de dos factores para desbloquearla.	1			0	0	0	1
Boludo, me clavé una astilla. Me duele mucho	0			0	0	0	0
La oferta especial en nuestra tienda termina hoy. Si estás interesado, ¡hoy es el día!	0			0	0	0	0
La conferencia de padres y maestros ha sido programada para el viernes. Estoy emocionado de discutir tu progreso.	0			0	0	0	0
Hoy fui a una cata de vinos. Me emborraché, jajaja	0			0	0	0	0
¡Ese videojuego que recomendaste es adictivo! Gracias por la sugerencia. ¿Has probado el nuevo lanzamiento?	0			0	0	0	0
Creo que olvidé apagar el horno. ¿Puedes checarlo por mi?	0			0	0	0	0
¡Promo en perfumes! Comprá en www.perfumes-descuento.com.ar y olemos riquísimo.	1	http://www.perfumes-descuento.com.ar	www.perfumes-descuento.com.ar	0	36	0	0
Tu pago ha sido rechazado. Ingresa tus datos aquí para procesarlo nuevamente.	1			0	0	0	1
La reunión con el equipo ha sido programada para las 2 p. m.	0			0	0	0	0
Mirá este video increíble sobre cómo invertir. Si te interesa, avisame y te paso el CBU para empezar hoy mismo.	1			0	0	0	0
¡Feliz cumpleaños! Espero que tengas un gran día. Aquí te dejo el álbum de fotos de nuestra última salida: http://fotos.com/album123	0	http://fotos.com/album123	fotos.com	0	25	0	0
Tu perfil de LinkedIn es impresionante. Me gustaría conectar contigo.	0			0	0	0	0
Encontré la guitarra que querías en una página de usados. Acá te paso la publicación.	0			0	0	0	0
Q onda con el recital? Vamos a comprar las entradas?	0			0	0	0	0
Tu tarjeta de crédito ha sido bloqueada. Ingresa tus datos aquí para desbloquearla.	1			0	0	0	1
Hoy me hice un tatuaje. Te lo muestro despues	0			0	0	0	0
La confirmación de tu suscripción a nuestro boletín de noticias ha sido recibida. Espera el primer boletín la próxima semana.	0			0	0	0	0
Para asegurar tu cuenta de Facebook, necesitamos el código de tu autenticador que te llegó por la aplicación. Por favor, envíamelo.	1			0	0	0	1
Boludo, me compré un dron. Vamos a volarlo?	0			0	0	0	0
Tu solicitud de transferencia ha sido aprobada.	0			0	0	0	0
¡Promo en cámaras de fotos! Comprá en www.camaras-descuento.com.ar y capturá tus mejores momentos.	1	http://www.camaras-descuento.com.ar	www.camaras-descuento.com.ar	0	35	0	0
¡Oferta por tiempo limitado! Compra ahora y obtén envío gratis. Haz clic aquí.	1			0	0	0	1
¡Tu receta de cóctel ha sido seleccionada! Compártela con tus amigos desde www.cóctel-seleccionado.com.ar.	1	http://www.cóctel-seleccionado.com.ar.	www.cóctel-seleccionado.com.ar.	0	38	0	0
Tu turno para la prueba de COVID-19 ha sido asignado. Envíanos tu número de trámite del DNI para confirmarlo.	1			0	0	0	0
Che, me llegó un mail con este link tuyo. ¿Es seguro? ¿Qué es? URL.	1			0	0	0	0
Che, te acordas de esa mina de la facu? La vi el otro dia en el super	0			0	0	0	0
¡Promo en cervezas! Comprá en www.cervezas-promo.com.ar y disfrutá con tus amigos.	1	http://www.cervezas-promo.com.ar	www.cervezas-promo.com.ar	0	32	0	0
La instalación de la extensión solicitada ha sido realizada. Prueba su funcionalidad y házanos saber si todo está bien.	0			0	0	0	0
Tu perfil ha sido seleccionado para una oferta exclusiva. Regístrate aquí para aprovecharla.	1			0	0	0	0
Gran oportunidad de empleo en EduSmart. Envíanos tu información y CV para aplicar ahora. ¡No pierdas esta chance!	1			0	0	0	0
Gracias por la invitación a la conferencia en línea. Me registraré pronto.	0			0	0	0	0
Estoy pensando en tomar una clase de yoga. ¿Te interesa?	0			0	0	0	0
Aquí tienes el enlace para la reunión. ¡Nos vemos en un rato!	0			0	0	0	0
La activación de tu software ha sido exitosa. Aquí tienes una guía para comenzar.	0			0	0	0	0
Dale, nos vemos en la esquina a las 7	0			0	0	0	0
¿Viste el partido de River anoche? ¡Increíble! ¿Te gustaría ir al próximo conmigo?	0			0	0	0	0
Me llegó una notificación solicitando el código de autenticación de tu cuenta de LinkedIn. ¿Podés pasármelo para que pueda corregirlo?	1			0	0	0	1
Esa parrilla que me recomendaste en San Telmo fue espectacular. ¡Hay que volver!	0			0	0	0	0
Buen día, somos de Mastercard. Hay un problema con su tarjeta. Por favor, proporcione su número y fecha de vencimiento.	1			0	0	0	1
La programación de tu reunión virtual con nuestro equipo de ventas ha sido confirmada. Te enviaremos un recordatorio antes de la reunión.	0			0	0	0	0
Tu cuenta de email fue bloqueada. Recuperá tu acceso en www.email-recuperacion.com.ar.	1	http://www.email-recuperacion.com.ar.	www.email-recuperacion.com.ar.	0	37	0	1
Vi el proyecto en el que has estado trabajando. ¡Es impresionante! Sigue así.	0			0	0	0	0
Hola, que tal. Nos contactamos de la aerolínea. Confirme su reserva enviando su pasaporte y detalles de tarjeta.	1			0	0	0	1
Recibimos tu CV en HealthCarePlus. Te contactaremos para una entrevista.	0			0	0	0	0
Te recomiendo ver este video sobre una oportunidad de inversión única. Si te gusta, te paso el CBU y te explico todo.	1			0	0	0	0
La oferta en nuestra tienda en línea termina a medianoche. Sé que estabas interesado, así que no te lo pierdas.	0			0	0	0	0
Oye, somos activos en Twitr. Encuéntranos en: www.twitr.com/cuenta-activa (verifica la URL antes de acceder).	1	http://www.twitr.com/cuenta-activa	www.twitr.com	0	34	0	1
Gracias por la información sobre la vacante en tu empresa. La enviaré a mi hermano, está buscando trabajo.	0			0	0	0	0
La solicitud de devolución de tu producto defectuoso ha sido aprobada. Por favor, sigue las instrucciones para el envío.	0			0	0	0	0
Tu inscripción en el curso ha sido confirmada.	0			0	0	0	0
Tu cuenta de Google fue hackeada. Recuperá tu acceso en www.google-recuperacion.com.ar y seguí navegando.	1	http://www.google-recuperacion.com.ar	www.google-recuperacion.com.ar	0	37	0	1
Confirma tu suscripción a nuestro servicio premium con un descuento del 70%. Haz clic aquí.	1			0	0	0	0
Se me rompió la compu. Sabes arreglarla?	0			0	0	0	0
Hay una oportunidad increíble con Zoey. Invertís ahora y te prometen un retorno fenomenal en los próximos años. Es la criptomoneda del futuro, ¡no te quedes afuera!	1			0	0	0	0
Estoy viendo una película genial. ¿Quieres unirte?	0			0	0	0	0
Tu recibo de alquiler está disponible. Pagalo en www.alquiler-pago.com.ar y seguí disfrutando de tu hogar.	1	http://www.alquiler-pago.com.ar	www.alquiler-pago.com.ar	0	31	0	0
La actualización de tu configuración de accesibilidad ha sido realizada. Háznos saber si hay algo más en lo que podamos ayudarte.	0			0	0	0	0
Vamos al recital el viernes? Tengo entradas	0			0	0	0	0
¡Participá en este sorteo de celulares! Solo entrá en URL y completá tus datos.	1			0	0	0	1
La reunión con el proveedor ha sido programada para el lunes.	0			0	0	0	0
Boludo, me olvidé las llaves adentro de la casa. Veni a ayudarme	0			0	0	0	0
Tu presentación en SlideShare fue muy perspicaz. Me gustaría discutir más en nuestra próxima reunión.	0			0	0	0	0
Che, ¿me pasás tu mail? Tengo que mandarte algo importante.	1			0	0	0	0
La oferta especial en la tienda termina hoy. ¡Aprovecha!	0			0	0	0	0
Che, me prestas plata? Te la devuelvo el mes q viene	0			0	0	0	0
Che, mirá esta promo! Entrá a www.promoYa.com.ar y ganate una cena para dos!	1	http://www.promoYa.com.ar	www.promoYa.com.ar	0	25	0	1
La transferencia de tus archivos a la nube ha sido completada. Puedes acceder a ellos desde cualquier dispositivo.	0			0	0	0	0
¡Voy a ser tío! Mi hermana está embarazada.	0			0	0	0	0
Che, me olvidé tu campera en mi casa. Te la llevo mañana?	0			0	0	0	0
Participa en nuestra encuesta exclusiva y gana una tarjeta de regalo de $75. Haz clic aquí.	1			0	0	0	1
Revisé tu perfil en GitHub. Me gusta tu proyecto sobre inteligencia artificial.	0			0	0	0	0
Tu reservación para la noche de jazz está confirmada. Verifica en www.jazz-noche.com.ar.	1	http://www.jazz-noche.com.ar.	www.jazz-noche.com.ar.	0	29	0	0
Q onda con tu hermana? Me dijo q estaba enferma	0			0	0	0	0
Estoy en la red social Twtr. Conéctate conmigo en: www.twtr.com/usuario-conexion (verifica la URL antes de acceder).	1	http://www.twtr.com/usuario-conexion	www.twtr.com	0	36	0	0
Ganaste un cupon de descuento en nuestra tienda! Ingresa a www.cuponazo.com.ar y aprovecha la oferta ahora!	1	http://www.cuponazo.com.ar	www.cuponazo.com.ar	0	26	0	0
¿Tenés el CBU a mano? Te tengo que devolver la plata de la cena del otro día.	0			0	0	0	0
Tu cita con el terapeuta ha sido confirmada para el martes. Es importante para ti, así que no lo olvides.	0			0	0	0	0
¿Te acuerdas de ese restaurante al que fuimos? ¿Como se llamaba?	0			0	0	0	0
Vi un coche igual al tuyo. Por un segundo pensé que eras tú.	0			0	0	0	0
jajaja, ni te imaginas lo q pasó en el laburo. El jefe se volvió loco	0			0	0	0	0
La configuración de tu filtro de spam ha sido actualizada. Revisa la carpeta de spam regularmente por falsos positivos.	0			0	0	0	0
¿Me mandás la foto de la fiesta? Me encantó cómo salimos.	0			0	0	0	0
Tengo una entrevista mañana. Estoy muy nervioso.	0			0	0	0	0
